,id,name,acronym,hexcolor,level,parent,order
1719,-167,Anterior olfactory nucleus dorsal part (left),AONd,#54bf94,7,-159.0,391
1720,-175,Anterior olfactory nucleus external part (left),AONe,#54bf94,7,-159.0,392
1721,-183,Anterior olfactory nucleus lateral part (left),AONl,#54bf94,7,-159.0,393
1722,-191,Anterior olfactory nucleus medial part (left),AONm,#54bf94,7,-159.0,394
1723,-199,Anterior olfactory nucleus posteroventral part (left),AONpv,#54bf94,7,-159.0,395
1724,-160,Anterior olfactory nucleus layer 1 (left),AON1,#54bf94,7,-159.0,396
1725,-168,Anterior olfactory nucleus layer 2 (left),AON2,#54bf94,7,-159.0,397
1726,-589,Taenia tecta (left),TT,#62d09f,6,-698.0,398
1727,-597,Taenia tecta dorsal part (left),TTd,#62d09f,7,-589.0,399
1728,-297,Taenia tecta dorsal part layers 1-4 (left),TTd1-4,#62d09f,8,-597.0,400
1729,-1034,Taenia tecta dorsal part layer 1 (left),TTd1,#62d09f,8,-597.0,401
1730,-1042,Taenia tecta dorsal part layer 2 (left),TTd2,#62d09f,8,-597.0,402
1731,-1050,Taenia tecta dorsal part layer 3 (left),TTd3,#62d09f,8,-597.0,403
1732,-1059,Taenia tecta dorsal part layer 4 (left),TTd4,#62d09f,8,-597.0,404
1733,-605,Taenia tecta ventral part (left),TTv,#62d09f,7,-589.0,405
1734,-306,Taenia tecta ventral part layers 1-3 (left),TTv1-3,#62d09f,8,-605.0,406
1735,-1067,Taenia tecta ventral part layer 1 (left),TTv1,#62d09f,8,-605.0,407
1736,-1075,Taenia tecta ventral part layer 2 (left),TTv2,#62d09f,8,-605.0,408
1737,-1082,Taenia tecta ventral part layer 3 (left),TTv3,#62d09f,8,-605.0,409
1738,-814,Dorsal peduncular area (left),DP,#a4daa4,6,-698.0,410
1739,-496,Dorsal peduncular area layer 1 (left),DP1,#a4daa4,7,-814.0,411
1740,-535,Dorsal peduncular area layer 2 (left),DP2,#a4daa4,7,-814.0,412
1741,-360,Dorsal peduncular area layer 2/3 (left),DP2/3,#a4daa4,7,-814.0,413
1742,-646,Dorsal peduncular area layer 5 (left),DP5,#a4daa4,7,-814.0,414
1743,-267,Dorsal peduncular area layer 6a (left),DP6a,#a4daa4,7,-814.0,415
1744,-961,Piriform area (left),PIR,#6acbba,6,-698.0,416
1745,-152,Piriform area layers 1-3 (left),PIR1-3,#6acbba,7,-961.0,417
1746,-276,Piriform area molecular layer (left),PIR1,#6acbba,7,-961.0,418
1747,-284,Piriform area pyramidal layer (left),PIR2,#6acbba,7,-961.0,419
1748,-291,Piriform area polymorph layer (left),PIR3,#6acbba,7,-961.0,420
1749,-619,Nucleus of the lateral olfactory tract (left),NLOT,#95e4c8,6,-698.0,421
1750,-392,Nucleus of the lateral olfactory tract layers 1-3 (left),NLOT1-3,#95e4c8,7,-619.0,422
1751,-260,Nucleus of the lateral olfactory tract molecular layer (left),NLOT1,#95e4c8,7,-619.0,423
1752,-268,Nucleus of the lateral olfactory tract pyramidal layer (left),NLOT2,#95e4c8,7,-619.0,424
1753,-1139,Nucleus of the lateral olfactory tract layer 3 (left),NLOT3,#95e4c8,7,-619.0,425
1754,-631,Cortical amygdalar area (left),COA,#61e7b7,6,-698.0,426
1755,-639,Cortical amygdalar area anterior part (left),COAa,#61e7b7,7,-631.0,427
1756,-192,Cortical amygdalar area anterior part layer 1 (left),COAa1,#61e7b7,8,-639.0,428
1757,-200,Cortical amygdalar area anterior part layer 2 (left),COAa2,#61e7b7,8,-639.0,429
1758,-208,Cortical amygdalar area anterior part layer 3 (left),COAa3,#61e7b7,8,-639.0,430
1759,-647,Cortical amygdalar area posterior part (left),COAp,#61e7b7,7,-631.0,431
1760,-655,Cortical amygdalar area posterior part lateral zone (left),COApl,#61e7b7,8,-647.0,432
1761,-584,Cortical amygdalar area posterior part lateral zone layers 1-2 (left),COApl1-2,#61e7b7,9,-655.0,433
1762,-376,Cortical amygdalar area posterior part lateral zone layers 1-3 (left),COApl1-3,#61e7b7,9,-655.0,434
1763,-216,Cortical amygdalar area posterior part lateral zone layer 1 (left),COApl1,#61e7b7,9,-655.0,435
1764,-224,Cortical amygdalar area posterior part lateral zone layer 2 (left),COApl2,#61e7b7,9,-655.0,436
1765,-232,Cortical amygdalar area posterior part lateral zone layer 3 (left),COApl3,#61e7b7,9,-655.0,437
1766,-663,Cortical amygdalar area posterior part medial zone (left),COApm,#61e7b7,8,-647.0,438
1767,-592,Cortical amygdalar area posterior part medial zone layers 1-2 (left),COApm1-2,#61e7b7,9,-663.0,439
1768,-383,Cortical amygdalar area posterior part medial zone layers 1-3 (left),COApm1-3,#61e7b7,9,-663.0,440
1769,-240,Cortical amygdalar area posterior part medial zone layer 1 (left),COApm1,#61e7b7,9,-663.0,441
1770,-248,Cortical amygdalar area posterior part medial zone layer 2 (left),COApm2,#61e7b7,9,-663.0,442
1771,-256,Cortical amygdalar area posterior part medial zone layer 3 (left),COApm3,#61e7b7,9,-663.0,443
1772,-788,Piriform-amygdalar area (left),PAA,#59daab,6,-698.0,444
1773,-400,Piriform-amygdalar area layers 1-3 (left),PAA1-3,#59daab,7,-788.0,445
1774,-408,Piriform-amygdalar area molecular layer (left),PAA1,#59daab,7,-788.0,446
1775,-416,Piriform-amygdalar area pyramidal layer (left),PAA2,#59daab,7,-788.0,447
1776,-424,Piriform-amygdalar area polymorph layer (left),PAA3,#59daab,7,-788.0,448
1777,-566,Postpiriform transition area (left),TR,#a8ecd3,6,-698.0,449
1778,-517,Postpiriform transition area layers 1-3 (left),TR1-3,#a8ecd3,7,-566.0,450
1779,-1140,Postpiriform transition area layers 1 (left),TR1,#a8ecd3,7,-566.0,451
1780,-1141,Postpiriform transition area layers 2 (left),TR2,#a8ecd3,7,-566.0,452
1781,-1142,Postpiriform transition area layers 3 (left),TR3,#a8ecd3,7,-566.0,453
1782,-1089,Hippocampal formation (left),HPF,#7ed04b,5,-695.0,454
1783,-1080,Hippocampal region (left),HIP,#7ed04b,6,-1089.0,455
1784,-375,Ammon's horn (left),CA,#7ed04b,7,-1080.0,456
1785,-382,Field CA1 (left),CA1,#7ed04b,8,-375.0,457
1786,-391,Field CA1 stratum lacunosum-moleculare (left),CA1slm,#7ed04b,9,-382.0,458
1787,-399,Field CA1 stratum oriens (left),CA1so,#7ed04b,9,-382.0,459
1788,-407,Field CA1 pyramidal layer (left),CA1sp,#66a83d,9,-382.0,460
1789,-415,Field CA1 stratum radiatum (left),CA1sr,#7ed04b,9,-382.0,461
1790,-423,Field CA2 (left),CA2,#7ed04b,8,-375.0,462
1791,-431,Field CA2 stratum lacunosum-moleculare (left),CA2slm,#7ed04b,9,-423.0,463
1792,-438,Field CA2 stratum oriens (left),CA2so,#7ed04b,9,-423.0,464
1793,-446,Field CA2 pyramidal layer (left),CA2sp,#66a83d,9,-423.0,465
1794,-454,Field CA2 stratum radiatum (left),CA2sr,#7ed04b,9,-423.0,466
1795,-463,Field CA3 (left),CA3,#7ed04b,8,-375.0,467
1796,-471,Field CA3 stratum lacunosum-moleculare (left),CA3slm,#7ed04b,9,-463.0,468
1797,-479,Field CA3 stratum lucidum (left),CA3slu,#7ed04b,9,-463.0,469
1798,-486,Field CA3 stratum oriens (left),CA3so,#7ed04b,9,-463.0,470
1799,-495,Field CA3 pyramidal layer (left),CA3sp,#66a83d,9,-463.0,471
1800,-504,Field CA3 stratum radiatum (left),CA3sr,#7ed04b,9,-463.0,472
1801,-726,Dentate gyrus (left),DG,#7ed04b,7,-1080.0,473
1802,-10703,Dentate gyrus molecular layer (left),DG-mo,#7ed04b,8,-726.0,474
1803,-10704,Dentate gyrus polymorph layer (left),DG-po,#7ed04b,8,-726.0,475
1804,-632,Dentate gyrus granule cell layer (left),DG-sg,#66a83d,8,-726.0,476
1805,-10702,Dentate gyrus subgranular zone (left),DG-sgz,#7ed04b,8,-726.0,477
1806,-734,Dentate gyrus crest (left),DGcr,#7ed04b,8,-726.0,478
1807,-742,Dentate gyrus crest molecular layer (left),DGcr-mo,#7ed04b,9,-734.0,479
1808,-751,Dentate gyrus crest polymorph layer (left),DGcr-po,#7ed04b,9,-734.0,480
1809,-758,Dentate gyrus crest granule cell layer (left),DGcr-sg,#7ed04b,9,-734.0,481
1810,-766,Dentate gyrus lateral blade (left),DGlb,#7ed04b,8,-726.0,482
1811,-775,Dentate gyrus lateral blade molecular layer (left),DGlb-mo,#7ed04b,9,-766.0,483
1812,-782,Dentate gyrus lateral blade polymorph layer (left),DGlb-po,#7ed04b,9,-766.0,484
1813,-790,Dentate gyrus lateral blade granule cell layer (left),DGlb-sg,#7ed04b,9,-766.0,485
1814,-799,Dentate gyrus medial blade (left),DGmb,#7ed04b,8,-726.0,486
1815,-807,Dentate gyrus medial blade molecular layer (left),DGmb-mo,#7ed04b,9,-799.0,487
1816,-815,Dentate gyrus medial blade polymorph layer (left),DGmb-po,#7ed04b,9,-799.0,488
1817,-823,Dentate gyrus medial blade granule cell layer (left),DGmb-sg,#7ed04b,9,-799.0,489
1818,-982,Fasciola cinerea (left),FC,#7ed04b,7,-1080.0,490
1819,-19,Induseum griseum (left),IG,#7ed04b,7,-1080.0,491
1820,-822,Retrohippocampal region (left),RHP,#32b825,6,-1089.0,492
1821,-909,Entorhinal area (left),ENT,#32b825,7,-822.0,493
1822,-918,Entorhinal area lateral part (left),ENTl,#32b825,8,-909.0,494
1823,-1121,Entorhinal area lateral part layer 1 (left),ENTl1,#32b825,9,-918.0,495
1824,-20,Entorhinal area lateral part layer 2 (left),ENTl2,#32b825,9,-918.0,496
1825,-999,Entorhinal area lateral part layer 2/3 (left),ENTl2/3,#32b825,9,-918.0,497
1826,-715,Entorhinal area lateral part layer 2a (left),ENTl2a,#32b825,9,-918.0,498
1827,-764,Entorhinal area lateral part layer 2b (left),ENTl2b,#32b825,9,-918.0,499
1828,-52,Entorhinal area lateral part layer 3 (left),ENTl3,#32b825,9,-918.0,500
1829,-92,Entorhinal area lateral part layer 4 (left),ENTl4,#32b825,9,-918.0,501
1830,-312,Entorhinal area lateral part layer 4/5 (left),ENTl4/5,#32b825,9,-918.0,502
1831,-139,Entorhinal area lateral part layer 5 (left),ENTl5,#32b825,9,-918.0,503
1832,-387,Entorhinal area lateral part layer 5/6 (left),ENTl5/6,#32b825,9,-918.0,504
1833,-28,Entorhinal area lateral part layer 6a (left),ENTl6a,#32b825,9,-918.0,505
1834,-60,Entorhinal area lateral part layer 6b (left),ENTl6b,#32b825,9,-918.0,506
1835,-926,Entorhinal area medial part dorsal zone (left),ENTm,#32b825,8,-909.0,507
1836,-526,Entorhinal area medial part dorsal zone layer 1 (left),ENTm1,#32b825,9,-926.0,508
1837,-543,Entorhinal area medial part dorsal zone layer 2 (left),ENTm2,#32b825,9,-926.0,509
1838,-468,Entorhinal area medial part dorsal zone layer 2a (left),ENTm2a,#32b825,9,-926.0,510
1839,-508,Entorhinal area medial part dorsal zone layer 2b (left),ENTm2b,#32b825,9,-926.0,511
1840,-664,Entorhinal area medial part dorsal zone layer 3 (left),ENTm3,#32b825,9,-926.0,512
1841,-712,Entorhinal area medial part dorsal zone layer 4 (left),ENTm4,#32b825,9,-926.0,513
1842,-727,Entorhinal area medial part dorsal zone layer 5 (left),ENTm5,#32b825,9,-926.0,514
1843,-550,Entorhinal area medial part dorsal zone layer 5/6 (left),ENTm5/6,#32b825,9,-926.0,515
1844,-743,Entorhinal area medial part dorsal zone layer 6 (left),ENTm6,#32b825,9,-926.0,516
1845,-934,Entorhinal area medial part ventral zone (left),ENTmv,#32b825,8,-909.0,517
1846,-259,Entorhinal area medial part ventral zone layer 1 (left),ENTmv1,#32b825,9,-934.0,518
1847,-324,Entorhinal area medial part ventral zone layer 2 (left),ENTmv2,#32b825,9,-934.0,519
1848,-371,Entorhinal area medial part ventral zone layer 3 (left),ENTmv3,#32b825,9,-934.0,520
1849,-419,Entorhinal area medial part ventral zone layer 4 (left),ENTmv4,#32b825,9,-934.0,521
1850,-1133,Entorhinal area medial part ventral zone layer 5/6 (left),ENTmv5/6,#32b825,9,-934.0,522
1851,-843,Parasubiculum (left),PAR,#72d569,7,-822.0,523
1852,-10693,Parasubiculum layer 1 (left),PAR1,#72d569,8,-843.0,524
1853,-10694,Parasubiculum layer 2 (left),PAR2,#72d569,8,-843.0,525
1854,-10695,Parasubiculum layer 3 (left),PAR3,#72d569,8,-843.0,526
1855,-1037,Postsubiculum (left),POST,#48c83c,7,-822.0,527
1856,-10696,Postsubiculum layer 1 (left),POST1,#48c83c,8,-1037.0,528
1857,-10697,Postsubiculum layer 2 (left),POST2,#48c83c,8,-1037.0,529
1858,-10698,Postsubiculum layer 3 (left),POST3,#48c83c,8,-1037.0,530
1859,-1084,Presubiculum (left),PRE,#59b947,7,-822.0,531
1860,-10699,Presubiculum layer 1 (left),PRE1,#59b947,8,-1084.0,532
1861,-10700,Presubiculum layer 2 (left),PRE2,#59b947,8,-1084.0,533
1862,-10701,Presubiculum layer 3 (left),PRE3,#59b947,8,-1084.0,534
1863,-502,Subiculum (left),SUB,#4fc244,7,-822.0,535
1864,-509,Subiculum dorsal part (left),SUBd,#4fc244,8,-502.0,536
1865,-829,Subiculum dorsal part molecular layer (left),SUBd-m,#4fc244,9,-509.0,537
1866,-845,Subiculum dorsal part pyramidal layer (left),SUBd-sp,#4bb547,9,-509.0,538
1867,-837,Subiculum dorsal part stratum radiatum (left),SUBd-sr,#4fc244,9,-509.0,539
1868,-518,Subiculum ventral part (left),SUBv,#4fc244,8,-502.0,540
1869,-853,Subiculum ventral part molecular layer (left),SUBv-m,#4fc244,9,-518.0,541
1870,-870,Subiculum ventral part pyramidal layer (left),SUBv-sp,#4bb547,9,-518.0,542
1871,-861,Subiculum ventral part stratum radiatum (left),SUBv-sr,#4fc244,9,-518.0,543
1872,-484682470,Prosubiculum (left),ProS,#58ba48,7,-822.0,544
1873,-484682475,Prosubiculum dorsal part (left),ProSd,#58ba48,8,-484682470.0,545
1874,-484682479,Prosubiculum dorsal part molecular layer (left),ProSd-m,#58ba48,9,-484682475.0,546
1875,-484682483,Prosubiculum dorsal part pyramidal layer (left),ProSd-sp,#56b84b,9,-484682475.0,547
1876,-484682487,Prosubiculum dorsal part stratum radiatum (left),ProSd-sr,#58ba48,9,-484682475.0,548
1877,-484682492,Prosubiculum ventral part (left),ProSv,#58ba48,8,-484682470.0,549
1878,-484682496,Prosubiculum ventral part molecular layer (left),ProSv-m,#58ba48,9,-484682492.0,550
1879,-484682500,Prosubiculum ventral part pyramidal layer (left),ProSv-sp,#56b84b,9,-484682492.0,551
1880,-484682504,Prosubiculum ventral part stratum radiatum (left),Prosv-sr,#58ba48,9,-484682492.0,552
1881,-589508447,Hippocampo-amygdalar transition area (left),HATA,#33b932,7,-822.0,553
1882,-484682508,Area prostriata (left),APr,#33b932,7,-822.0,554
1883,-703,Cortical subplate (left),CTXsp,#8ada87,4,-688.0,555
1884,-16,Layer 6b isocortex (left),6b,#8ada87,5,-703.0,556
1885,-583,Claustrum (left),CLA,#8ada87,5,-703.0,557
1886,-942,Endopiriform nucleus (left),EP,#a0ee9d,5,-703.0,558
1887,-952,Endopiriform nucleus dorsal part (left),EPd,#a0ee9d,6,-942.0,559
1888,-966,Endopiriform nucleus ventral part (left),EPv,#a0ee9d,6,-942.0,560
1889,-131,Lateral amygdalar nucleus (left),LA,#90eb8d,5,-703.0,561
1890,-295,Basolateral amygdalar nucleus (left),BLA,#9de79c,5,-703.0,562
1891,-303,Basolateral amygdalar nucleus anterior part (left),BLAa,#9de79c,6,-295.0,563
1892,-311,Basolateral amygdalar nucleus posterior part (left),BLAp,#9de79c,6,-295.0,564
1893,-451,Basolateral amygdalar nucleus ventral part (left),BLAv,#9de79c,6,-295.0,565
1894,-319,Basomedial amygdalar nucleus (left),BMA,#84ea81,5,-703.0,566
1895,-327,Basomedial amygdalar nucleus anterior part (left),BMAa,#84ea81,6,-319.0,567
1896,-334,Basomedial amygdalar nucleus posterior part (left),BMAp,#84ea81,6,-319.0,568
1897,-780,Posterior amygdalar nucleus (left),PA,#97ec93,5,-703.0,569
1898,-623,Cerebral nuclei (left),CNU,#98d6f9,3,-567.0,570
1899,-477,Striatum (left),STR,#98d6f9,4,-623.0,571
1900,-485,Striatum dorsal region (left),STRd,#98d6f9,5,-477.0,572
1901,-672,Caudoputamen (left),CP,#98d6f9,6,-485.0,573
1902,-493,Striatum ventral region (left),STRv,#80cdf8,5,-477.0,574
1903,-56,Nucleus accumbens (left),ACB,#80cdf8,6,-493.0,575
1904,-998,Fundus of striatum (left),FS,#80cdf8,6,-493.0,576
1905,-754,Olfactory tubercle (left),OT,#80cdf8,6,-493.0,577
1906,-481,Islands of Calleja (left),isl,#80cdf8,7,-754.0,578
1907,-489,Major island of Calleja (left),islm,#80cdf8,7,-754.0,579
1908,-144,Olfactory tubercle layers 1-3 (left),OT1-3,#80cdf8,7,-754.0,580
1909,-458,Olfactory tubercle molecular layer (left),OT1,#80cdf8,7,-754.0,581
1910,-465,Olfactory tubercle pyramidal layer (left),OT2,#80cdf8,7,-754.0,582
1911,-473,Olfactory tubercle polymorph layer (left),OT3,#80cdf8,7,-754.0,583
1912,-549009199,Lateral strip of striatum (left),LSS,#80cdf8,6,-493.0,584
1913,-275,Lateral septal complex (left),LSX,#90cbed,5,-477.0,585
1914,-242,Lateral septal nucleus (left),LS,#90cbed,6,-275.0,586
1915,-250,Lateral septal nucleus caudal (caudodorsal) part (left),LSc,#90cbed,7,-242.0,587
1916,-258,Lateral septal nucleus rostral (rostroventral) part (left),LSr,#90cbed,7,-242.0,588
1917,-266,Lateral septal nucleus ventral part (left),LSv,#90cbed,7,-242.0,589
1918,-310,Septofimbrial nucleus (left),SF,#90cbed,6,-275.0,590
1919,-333,Septohippocampal nucleus (left),SH,#90cbed,6,-275.0,591
1920,-278,Striatum-like amygdalar nuclei (left),sAMY,#80c0e2,5,-477.0,592
1921,-23,Anterior amygdalar area (left),AAA,#80c0e2,6,-278.0,593
1922,-292,Bed nucleus of the accessory olfactory tract (left),BA,#80c0e2,6,-278.0,594
1923,-536,Central amygdalar nucleus (left),CEA,#80c0e2,6,-278.0,595
1924,-544,Central amygdalar nucleus capsular part (left),CEAc,#80c0e2,7,-536.0,596
1925,-551,Central amygdalar nucleus lateral part (left),CEAl,#80c0e2,7,-536.0,597
1926,-559,Central amygdalar nucleus medial part (left),CEAm,#80c0e2,7,-536.0,598
1927,-1105,Intercalated amygdalar nucleus (left),IA,#80c0e2,6,-278.0,599
1928,-403,Medial amygdalar nucleus (left),MEA,#80c0e2,6,-278.0,600
1929,-411,Medial amygdalar nucleus anterodorsal part (left),MEAad,#80c0e2,7,-403.0,601
1930,-418,Medial amygdalar nucleus anteroventral part (left),MEAav,#80c0e2,7,-403.0,602
1931,-426,Medial amygdalar nucleus posterodorsal part (left),MEApd,#80c0e2,7,-403.0,603
1932,-472,Medial amygdalar nucleus posterodorsal part sublayer a (left),MEApd-a,#80c0e2,8,-426.0,604
1933,-480,Medial amygdalar nucleus posterodorsal part sublayer b (left),MEApd-b,#80c0e2,8,-426.0,605
1934,-487,Medial amygdalar nucleus posterodorsal part sublayer c (left),MEApd-c,#80c0e2,8,-426.0,606
1935,-435,Medial amygdalar nucleus posteroventral part (left),MEApv,#80c0e2,7,-403.0,607
1936,-803,Pallidum (left),PAL,#8599cc,4,-623.0,608
1937,-818,Pallidum dorsal region (left),PALd,#8599cc,5,-803.0,609
1938,-1022,Globus pallidus external segment (left),GPe,#8599cc,6,-818.0,610
1939,-1031,Globus pallidus internal segment (left),GPi,#8599cc,6,-818.0,611
1940,-835,Pallidum ventral region (left),PALv,#a2b1d8,5,-803.0,612
1941,-342,Substantia innominata (left),SI,#a2b1d8,6,-835.0,613
1942,-298,Magnocellular nucleus (left),MA,#a2b1d8,6,-835.0,614
1943,-826,Pallidum medial region (left),PALm,#96a7d3,5,-803.0,615
1944,-904,Medial septal complex (left),MSC,#96a7d3,6,-826.0,616
1945,-564,Medial septal nucleus (left),MS,#96a7d3,7,-904.0,617
1946,-596,Diagonal band nucleus (left),NDB,#96a7d3,7,-904.0,618
1947,-581,Triangular nucleus of septum (left),TRS,#96a7d3,6,-826.0,619
1948,-809,Pallidum caudal region (left),PALc,#b3c0df,5,-803.0,620
1949,-351,Bed nuclei of the stria terminalis (left),BST,#b3c0df,6,-809.0,621
1950,-359,Bed nuclei of the stria terminalis anterior division (left),BSTa,#b3c0df,7,-351.0,622
1951,-537,Bed nuclei of the stria terminalis anterior division anterolateral area (left),BSTal,#b3c0df,8,-359.0,623
1952,-498,Bed nuclei of the stria terminalis anterior division anteromedial area (left),BSTam,#b3c0df,8,-359.0,624
1953,-505,Bed nuclei of the stria terminalis anterior division dorsomedial nucleus (left),BSTdm,#b3c0df,8,-359.0,625
1954,-513,Bed nuclei of the stria terminalis anterior division fusiform nucleus (left),BSTfu,#b3c0df,8,-359.0,626
1955,-546,Bed nuclei of the stria terminalis anterior division juxtacapsular nucleus (left),BSTju,#b3c0df,8,-359.0,627
1956,-521,Bed nuclei of the stria terminalis anterior division magnocellular nucleus (left),BSTmg,#b3c0df,8,-359.0,628
1957,-554,Bed nuclei of the stria terminalis anterior division oval nucleus (left),BSTov,#b3c0df,8,-359.0,629
1958,-562,Bed nuclei of the stria terminalis anterior division rhomboid nucleus (left),BSTrh,#b3c0df,8,-359.0,630
1959,-529,Bed nuclei of the stria terminalis anterior division ventral nucleus (left),BSTv,#b3c0df,8,-359.0,631
1960,-367,Bed nuclei of the stria terminalis posterior division (left),BSTp,#b3c0df,7,-351.0,632
1961,-569,Bed nuclei of the stria terminalis posterior division dorsal nucleus (left),BSTd,#b3c0df,8,-367.0,633
1962,-578,Bed nuclei of the stria terminalis posterior division principal nucleus (left),BSTpr,#b3c0df,8,-367.0,634
1963,-585,Bed nuclei of the stria terminalis posterior division interfascicular nucleus (left),BSTif,#b3c0df,8,-367.0,635
